projectname,project_match_score,project_match_reason,sco,excel_row_number,versionnumber,with_party,started_on,ended_on,total_calendar_days,total_business_days,source_start_event,source_end_event,needs_lori_to_confirm,reasoning_because_this_was_complex,raw_status_text
Public Cloud MCS OpenShift Project (ROSA),100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-074 Redhat OpenShift MCS Srvrs,9,V1,ADSL,2025-09-17,2025-09-18,2,2,Sept 17/25 - with Tyler,Sept 18/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Oct 1/25 - Signed
Sept 26/25 - Adobe Sign
Sept 18/25 - V1 sent to Province
Sept 17/25 - with Tyler"
Public Cloud MCS OpenShift Project (ROSA),100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-074 Redhat OpenShift MCS Srvrs,9,V1,SIGNINGTIME,2025-09-19,2025-10-01,13,9,Sept 18/25 - V1 sent to Province,Oct 1/25 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Oct 1/25 - Signed
Sept 26/25 - Adobe Sign
Sept 18/25 - V1 sent to Province
Sept 17/25 - with Tyler"
Public Cloud MCS OpenShift Project (ROSA),100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-078 Redhat OpenShift MCS Srvrs,10,V1,ADSL,2025-09-29,2025-10-01,3,3,Sept 29/25 - with Tyler,Oct 1/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Oct 27/25 - Signed
Oct 23/25 - quote rec'd; with Chris for PR
Oct 22/25 - approved for signing; quote requested
Oct 15/25 - V3 sent to Province (upgrade removed)
Oct 14/25 - V2 rec'd
Oct 1/25 - V1 sent to Province
Sept 29/25 - with Tyler"
Public Cloud MCS OpenShift Project (ROSA),100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-078 Redhat OpenShift MCS Srvrs,10,V2,CSBC,2025-10-02,2025-10-14,13,9,Oct 1/25 - V1 sent to Province,Oct 14/25 - V2 rec'd,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Oct 27/25 - Signed
Oct 23/25 - quote rec'd; with Chris for PR
Oct 22/25 - approved for signing; quote requested
Oct 15/25 - V3 sent to Province (upgrade removed)
Oct 14/25 - V2 rec'd
Oct 1/25 - V1 sent to Province
Sept 29/25 - with Tyler"
Public Cloud MCS OpenShift Project (ROSA),100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-078 Redhat OpenShift MCS Srvrs,10,V3,ADSL,2025-10-15,2025-10-15,1,1,Oct 14/25 - V2 rec'd,Oct 15/25 - V3 sent to Province (upgrade removed),,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","Oct 27/25 - Signed
Oct 23/25 - quote rec'd; with Chris for PR
Oct 22/25 - approved for signing; quote requested
Oct 15/25 - V3 sent to Province (upgrade removed)
Oct 14/25 - V2 rec'd
Oct 1/25 - V1 sent to Province
Sept 29/25 - with Tyler"
Public Cloud MCS OpenShift Project (ROSA),100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-078 Redhat OpenShift MCS Srvrs,10,V3,SIGNINGTIME,2025-10-16,2025-10-27,12,8,Oct 15/25 - V3 sent to Province (upgrade removed),Oct 27/25 - Signed,Source text suggests editing or review activity after SIGNINGTIME began; Lori should confirm whether this SCO was reopened or whether the line is still part of final workflow.,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Oct 27/25 - Signed
Oct 23/25 - quote rec'd; with Chris for PR
Oct 22/25 - approved for signing; quote requested
Oct 15/25 - V3 sent to Province (upgrade removed)
Oct 14/25 - V2 rec'd
Oct 1/25 - V1 sent to Province
Sept 29/25 - with Tyler"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-083 MCCS Virtual Connections,11,V1,ADSL,2025-10-02,2025-10-08,7,5,Oct 2/25 - with Cathy/Killian,Oct 8/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Nov 21/25 - Adobe Sign
Nov 4/25 - Sam confirmed which VC get standup fee
Oct 27/25 - V1.1 sent to Province
Oct 24/25 - V1.1 with Shane/Cathy
Oct 22/25 - V1.1 with Killian / Cathy
Oct 8/25 - V1 sent to Province
Oct 2/25 - with Cathy/Killian"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-083 MCCS Virtual Connections,11,V2,CSBC,2025-10-09,2025-10-21,13,9,Oct 8/25 - V1 sent to Province,Oct 22/25 - V1.1 with Killian / Cathy,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,Province held the document after the prior send until the next explicit or inferred hand-back.,"Nov 21/25 - Adobe Sign
Nov 4/25 - Sam confirmed which VC get standup fee
Oct 27/25 - V1.1 sent to Province
Oct 24/25 - V1.1 with Shane/Cathy
Oct 22/25 - V1.1 with Killian / Cathy
Oct 8/25 - V1 sent to Province
Oct 2/25 - with Cathy/Killian"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-083 MCCS Virtual Connections,11,V3,ADSL,2025-10-22,2025-10-27,6,4,Oct 22/25 - V1.1 with Killian / Cathy,Oct 27/25 - V1.1 sent to Province,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,"ADSL/internal work resumed, so a new ADSL editing turn was inferred before the next send/signing event. The send/submission date is counted with the sender, per Sam.","Nov 21/25 - Adobe Sign
Nov 4/25 - Sam confirmed which VC get standup fee
Oct 27/25 - V1.1 sent to Province
Oct 24/25 - V1.1 with Shane/Cathy
Oct 22/25 - V1.1 with Killian / Cathy
Oct 8/25 - V1 sent to Province
Oct 2/25 - with Cathy/Killian"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-083 MCCS Virtual Connections,11,V4,CSBC,2025-10-28,2025-11-03,7,5,Oct 27/25 - V1.1 sent to Province,Nov 4/25 - Sam confirmed which VC get standup fee,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,Province held the document after the prior send until the next explicit or inferred hand-back.,"Nov 21/25 - Adobe Sign
Nov 4/25 - Sam confirmed which VC get standup fee
Oct 27/25 - V1.1 sent to Province
Oct 24/25 - V1.1 with Shane/Cathy
Oct 22/25 - V1.1 with Killian / Cathy
Oct 8/25 - V1 sent to Province
Oct 2/25 - with Cathy/Killian"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-083 MCCS Virtual Connections,11,V5,ADSL,2025-11-04,2025-11-20,17,13,Nov 4/25 - Sam confirmed which VC get standup fee,Nov 21/25 - Adobe Sign,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,"ADSL/internal work resumed, so a new ADSL editing turn was inferred before the next send/signing event.","Nov 21/25 - Adobe Sign
Nov 4/25 - Sam confirmed which VC get standup fee
Oct 27/25 - V1.1 sent to Province
Oct 24/25 - V1.1 with Shane/Cathy
Oct 22/25 - V1.1 with Killian / Cathy
Oct 8/25 - V1 sent to Province
Oct 2/25 - with Cathy/Killian"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-083 MCCS Virtual Connections,11,V5,SIGNINGTIME,2025-11-21,2025-11-21,1,1,Nov 21/25 - Adobe Sign,Nov 21/25 - Adobe Sign,,"Once signing/final workflow began, later final lines were kept within one SIGNINGTIME sequence.","Nov 21/25 - Adobe Sign
Nov 4/25 - Sam confirmed which VC get standup fee
Oct 27/25 - V1.1 sent to Province
Oct 24/25 - V1.1 with Shane/Cathy
Oct 22/25 - V1.1 with Killian / Cathy
Oct 8/25 - V1 sent to Province
Oct 2/25 - with Cathy/Killian"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-087 MCCS Azure VCs,12,V1,ADSL,2025-11-14,2025-11-18,5,3,Nov 14/25 - with Yale / Cathy,Nov 18/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Dec 2/25 - re-sent to Adobe Sign
Nov 27/25 - Adobe Sign
Nov 18/25 - V1 sent to Province
Nov 14/25 - with Yale / Cathy"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-087 MCCS Azure VCs,12,V1,SIGNINGTIME,2025-11-19,2025-12-02,14,10,Nov 18/25 - V1 sent to Province,Dec 2/25 - re-sent to Adobe Sign,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Dec 2/25 - re-sent to Adobe Sign
Nov 27/25 - Adobe Sign
Nov 18/25 - V1 sent to Province
Nov 14/25 - with Yale / Cathy"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-101 MCCS CAS VCs,13,V1,ADSL,2025-12-19,2025-12-19,1,1,Dec 19/25 - V1 sent to Province,Dec 19/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Jan 22/26 - Adobe Sign
Dec 19/25 - V1 sent to Province"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-101 MCCS CAS VCs,13,V1,SIGNINGTIME,2025-12-20,2026-01-22,34,24,Dec 19/25 - V1 sent to Province,Jan 22/26 - Adobe Sign,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Jan 22/26 - Adobe Sign
Dec 19/25 - V1 sent to Province"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-128 Amd CAP-101 MCCS CAS VCs,14,V1,ADSL,2026-03-12,2026-03-17,6,4,Mar 12/26 - with Tyler,Mar 17/26 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Mar 30/26 - Adobe Sign
Mar 24/26 - Province question with Shane; V3 sent to Province 
Mar 19/26 - V2 rec'd; with RM (Kevin)
Mar 17/26 - V1 sent to Province
Mar 12/26 - with Tyler"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-128 Amd CAP-101 MCCS CAS VCs,14,V2,CSBC,2026-03-18,2026-03-19,2,2,Mar 17/26 - V1 sent to Province,Mar 19/26 - V2 rec'd; with RM (Kevin),,Province held the document after the prior send until the next explicit or inferred hand-back.,"Mar 30/26 - Adobe Sign
Mar 24/26 - Province question with Shane; V3 sent to Province 
Mar 19/26 - V2 rec'd; with RM (Kevin)
Mar 17/26 - V1 sent to Province
Mar 12/26 - with Tyler"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-128 Amd CAP-101 MCCS CAS VCs,14,V3,ADSL,2026-03-24,2026-03-24,1,1,Mar 24/26 - Province question with Shane; V3 sent to Province,Mar 24/26 - Province question with Shane; V3 sent to Province,,"The file was back from Province and ADSL/internal work resumed before the next send. The send/submission date is counted with the sender, per Sam.","Mar 30/26 - Adobe Sign
Mar 24/26 - Province question with Shane; V3 sent to Province 
Mar 19/26 - V2 rec'd; with RM (Kevin)
Mar 17/26 - V1 sent to Province
Mar 12/26 - with Tyler"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-128 Amd CAP-101 MCCS CAS VCs,14,V3,SIGNINGTIME,2026-03-25,2026-03-30,6,4,Mar 24/26 - Province question with Shane; V3 sent to Province,Mar 30/26 - Adobe Sign,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Mar 30/26 - Adobe Sign
Mar 24/26 - Province question with Shane; V3 sent to Province 
Mar 19/26 - V2 rec'd; with RM (Kevin)
Mar 17/26 - V1 sent to Province
Mar 12/26 - with Tyler"
RTMC Remediation Project,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-355 RTMC Professional Services Remediation,15,V1,ADSL,2021-09-28,2021-09-28,1,1,Sept 28/21 - first model sent to Province; internally AS thinks Q4,Sept 28/21 - first model sent to Province; internally AS thinks Q4,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Jan 4/22 - Signed
Dec 17/21 - V3 submitted to Province
Dec 15/21 - with Sian for approval
Dec 14/21 - with Cathy to review Province comments.
Nov 22/21 - submitted to Province
Nov 18/21 - with Serge for approval
Nov 9/21 - Province has questions re effort and SW
Oct 26/21 - pricing submitted to Province
Oct 12/21 - internal meeting to discuss Province feedback
Sept 28/21 - first model sent to Province; internally AS thinks Q4"
RTMC Remediation Project,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-355 RTMC Professional Services Remediation,15,V2,CSBC,2021-09-29,2021-10-11,13,9,Sept 28/21 - first model sent to Province; internally AS thinks Q4,Oct 12/21 - internal meeting to discuss Province feedback,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,Province held the document after the prior send until the next explicit or inferred hand-back.,"Jan 4/22 - Signed
Dec 17/21 - V3 submitted to Province
Dec 15/21 - with Sian for approval
Dec 14/21 - with Cathy to review Province comments.
Nov 22/21 - submitted to Province
Nov 18/21 - with Serge for approval
Nov 9/21 - Province has questions re effort and SW
Oct 26/21 - pricing submitted to Province
Oct 12/21 - internal meeting to discuss Province feedback
Sept 28/21 - first model sent to Province; internally AS thinks Q4"
RTMC Remediation Project,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-355 RTMC Professional Services Remediation,15,V3,ADSL,2021-10-12,2021-10-26,15,11,Oct 12/21 - internal meeting to discuss Province feedback,Oct 26/21 - pricing submitted to Province,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,"ADSL/internal work resumed, so a new ADSL editing turn was inferred before the next send/signing event. The send/submission date is counted with the sender, per Sam.","Jan 4/22 - Signed
Dec 17/21 - V3 submitted to Province
Dec 15/21 - with Sian for approval
Dec 14/21 - with Cathy to review Province comments.
Nov 22/21 - submitted to Province
Nov 18/21 - with Serge for approval
Nov 9/21 - Province has questions re effort and SW
Oct 26/21 - pricing submitted to Province
Oct 12/21 - internal meeting to discuss Province feedback
Sept 28/21 - first model sent to Province; internally AS thinks Q4"
RTMC Remediation Project,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-355 RTMC Professional Services Remediation,15,V4,CSBC,2021-10-27,2021-11-17,22,16,Oct 26/21 - pricing submitted to Province,Nov 18/21 - with Serge for approval,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,Province held the document after the prior send until the next explicit or inferred hand-back.,"Jan 4/22 - Signed
Dec 17/21 - V3 submitted to Province
Dec 15/21 - with Sian for approval
Dec 14/21 - with Cathy to review Province comments.
Nov 22/21 - submitted to Province
Nov 18/21 - with Serge for approval
Nov 9/21 - Province has questions re effort and SW
Oct 26/21 - pricing submitted to Province
Oct 12/21 - internal meeting to discuss Province feedback
Sept 28/21 - first model sent to Province; internally AS thinks Q4"
RTMC Remediation Project,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-355 RTMC Professional Services Remediation,15,V5,ADSL,2021-11-18,2021-11-22,5,3,Nov 18/21 - with Serge for approval,Nov 22/21 - submitted to Province,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,"ADSL/internal work resumed, so a new ADSL editing turn was inferred before the next send/signing event. The send/submission date is counted with the sender, per Sam.","Jan 4/22 - Signed
Dec 17/21 - V3 submitted to Province
Dec 15/21 - with Sian for approval
Dec 14/21 - with Cathy to review Province comments.
Nov 22/21 - submitted to Province
Nov 18/21 - with Serge for approval
Nov 9/21 - Province has questions re effort and SW
Oct 26/21 - pricing submitted to Province
Oct 12/21 - internal meeting to discuss Province feedback
Sept 28/21 - first model sent to Province; internally AS thinks Q4"
